trial	status	score	hpwl_final	hpwl_ref	hpwl_delta_percent	runtime	runtime_ratio	gain_hr	hpwl_gain_percent	runtime_penalty_pp	legalize_exit_status	metrics_path	improve_random_seed	improve_max_displacement	improve_enable_extra_dpl	global_swap_tradeoff	global_swap_area_weight	global_swap_pin_weight	global_swap_congestion_user_weight	global_swap_sampling_moves	global_swap_normalization_interval	global_swap_profiling_excess	global_swap_budget_multipliers
265cccfe	ok	3267988.4	3267988.4	3267840.1	0.004538165744395318	44.988	1.325008099431567	-0.28445002604418984	-0.004538165744395319	0.27991186029979453	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_265cccfe_9ca429b68428/metrics.json	79	512	1	0.9388089183002455	0.5728846044956133	1.9539921578007735	35.41830635613142	1181	1919	1.3286394469799487	1.50 1.25 1.10 1.04
272bb31a	ok	3279502.5	3279502.5	3267840.1	0.35688404704991245	36.14	1.0644125703177922	-0.35688404704991245	-0.35688404704991245	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_272bb31a_1c32a2d79fe0/metrics.json	47	64 8	1	0.504533125720785	0.5172613345970175	1.7855220000302978	87.46366903743137	955	2867	1.530590489593992	1.04
2731ac19	ok	3271730.5	3271730.5	3267840.1	0.11905111269060892	34.569	1.0181427267104526	-0.1190511126906089	-0.1190511126906089	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_2731ac19_837bad46d3c7/metrics.json	49	64	1	0.6942803327765125	0.6487993657421007	1.8867367448592187	32.47826639529832	1164	3537	1.2485540971055065	1.10 1.04
27b5f655	ok	3268033.2	3268033.2	3267840.1	0.0059091018559963545	34.543	1.017376962271375	-0.0059091018559963545	-0.0059091018559963545	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_27b5f655_2658a49f03d5/metrics.json	22	512	0	0.7328689187416899	0.1412495545080078	1.9604470365484978	113.61649759850542	1137	824	1.7168876851529187	1.10 1.04
289df265	ok	3268777.6	3268777.6	3267840.1	0.02868867421022222	37.311	1.0989014225547078	-0.02868867421022222	-0.02868867421022222	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_289df265_07f3a2553d1b/metrics.json	110	128	1	0.7592052022254229	0.8297030321770223	1.223538795787986	9.473322220420116	382	1905	1.5010412511602926	2.00 1.50 1.20 1.05
2966e10e	ok	3266314.6	3266314.6	3267840.1	-0.046682210674873596	37.125	1.0934232615674608	0.046682210674873596	0.046682210674873596	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_2966e10e_ef113cf133db/metrics.json	121	omit	1	0.2841110036702049	0.3822717712864494	1.7354209896467625	23.289036973167935	545	3635	1.5373328676256746	2.00 1.50 1.20 1.05
2b1468ff	ok	3267055.2	3267055.2	3267840.1	-0.024018923080107463	38.045	1.1205195417194356	-0.0026285387840246782	0.024018923080107463	0.02664746186413214	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_2b1468ff_5d85f18b0384/metrics.json	88	omit	1	0.8573456650922783	0.666346772468742	1.8517309573372775	103.69743597175818	443	2137	1.517240194180704	1.50 1.25 1.10 1.04
2d287f83	ok	3268395.9	3268395.9	3267840.1	0.017008176134438578	39.864	1.174093599976438	-0.11210040701820087	-0.017008176134438578	0.0950922308837623	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_2d287f83_745c83e6c307/metrics.json	34	128	0	0.6747714848608661	0.06931569878639224	1.9676851997332439	73.50597328981277	1167	1856	1.6382622448585997	1.75 1.35 1.15 1.05
2e129dad	ok	3267840.1	3267840.1	3267840.1	0.0	36.709	1.0811710305422202	0.0	0.0	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_2e129dad_6d35be55b58b/metrics.json	1	omit	0	0.4	0.4	0.6	35.0	150	1000	1.1	1.50 1.25 1.10 1.04
2e19677f	ok	3275676.2	3275676.2	3267840.1	0.23979447464397333	35.89	1.0570494507112773	-0.23979447464397333	-0.23979447464397333	0.0	0	<ORIGINAL_WORKSPACE>/OpenROAD-flow-scripts/flow/reports/nangate45/swerv_wrapper/place_batch_20260421_220319/dpl_evolve_baseline/openroad_dpl_hpwl_only_9case_bo_place_batch_20260421_220319_swerv_wrapper_nangate45_trial_2e19677f_d1d4ecd9cfb9/metrics.json	38	256 32	0	0.5282258455297176	0.24099385813835159	1.7733661688266678	44.531855704991386	1028	750	1.6063616020868579	2.00 1.50 1.20 1.05
